Account,Coin_Cluster,Execution_Date,Execution_Price_Start,Execution_Price_End,Average_Execution_Price,open_long_size_tokens,open_short_size_tokens,close_long_size_tokens,close_short_size_tokens,buy_size_tokens,sell_size_tokens,open_long_size_usd,open_short_size_usd,close_long_size_usd,close_short_size_usd,buy_size_usd,sell_size_usd,value,classification,close_pnl,open_long_min_datetime,close_long_max_datetime,open_short_min_datetime,close_short_max_datetime,sell_min_datetime,buy_min_datetime,Price_Diff
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-03-27,2025-03-27 00:35:00,2025-03-27 21:41:00,0.661738125,0.0,1498.4,0.0,102290.39999999998,0.0,0.0,0.0,999.74,0.0,67601.55,0.0,0.0,40.0,Fear,26714.79759,,,2025-03-27 08:24:00,2025-03-27 21:41:00,,,21.1
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-03-28,2025-03-28 00:23:00,2025-03-28 20:36:00,0.6474406896551724,0.0,0.0,0.0,50942.59999999999,0.0,0.0,0.0,0.0,0.0,32999.20999999999,0.0,0.0,44.0,Fear,13956.614828,,,,2025-03-28 20:36:00,,,20.216666666666665
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-03-29,2025-03-29 02:24:00,2025-03-29 21:47:00,0.6149545454545454,0.0,0.0,0.0,64631.7,0.0,0.0,0.0,0.0,0.0,39999.8,0.0,0.0,26.0,Fear,19573.830158,,,,2025-03-29 21:47:00,,,19.383333333333333
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-03-30,2025-03-30 00:42:00,2025-03-30 22:26:00,3.66635,1558.25,0.0,0.0,33250.7,0.0,0.0,20000.0,0.0,0.0,19999.9,0.0,0.0,32.0,Fear,10648.605218,2025-03-30 09:49:00,,,2025-03-30 22:26:00,,,21.733333333333334
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-03-31,2025-03-31 04:53:00,2025-03-31 06:07:00,0.591,0.0,0.0,0.0,16863.699999999997,0.0,0.0,0.0,0.0,0.0,9999.92,0.0,0.0,34.0,Fear,5544.028638,,,,2025-03-31 06:07:00,,,1.2333333333333334
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-04-01,2025-04-01 08:41:00,2025-04-01 14:41:00,12.3015,0.0,32520.3,735.29,0.0,0.0,0.0,0.0,19999.98,9999.949999999999,0.0,0.0,0.0,34.0,Fear,562.570379,,2025-04-01 08:41:00,2025-04-01 14:41:00,,,,6.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-04-02,2025-04-02 07:37:00,2025-04-02 07:38:00,0.5874285714285714,0.0,0.0,0.0,25539.200000000004,0.0,0.0,0.0,0.0,0.0,14999.989999999998,0.0,0.0,44.0,Fear,8045.056928,,,,2025-04-02 07:38:00,,,0.016666666666666666
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-04-03,2025-04-03 00:17:00,2025-04-03 06:44:00,0.5868888888888888,0.0,151701.6,0.0,0.0,0.0,0.0,0.0,89999.91,0.0,0.0,0.0,0.0,25.0,Fear,0.0,,,2025-04-03 00:17:00,,,,6.45
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-04-04,2025-04-04 17:00:00,2025-04-04 23:27:00,1.4194264705882353,831.98,74789.0,0.0,17857.1,0.0,0.0,10003.880000000001,43377.62,0.0,9999.98,0.0,0.0,28.0,Fear,4805.345609999999,2025-04-04 23:27:00,,2025-04-04 23:08:00,2025-04-04 17:00:00,,,6.45
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-04-06,2025-04-06 18:24:00,2025-04-06 22:12:00,0.55725,0.0,0.0,0.0,71813.4,0.0,0.0,0.0,0.0,0.0,39999.94,0.0,0.0,34.0,Fear,17621.701092,,,,2025-04-06 22:12:00,,,3.8
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-04-07,2025-04-07 09:00:00,2025-04-07 19:47:00,3.255533333333333,0.0,100761.2,0.0,0.0,0.0,0.0,0.0,139954.52000000002,0.0,0.0,0.0,0.0,23.0,Extreme Fear,0.0,,,2025-04-07 09:00:00,,,,10.783333333333333
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-04-09,2025-04-09 20:24:00,2025-04-09 23:27:00,10.303,0.0,8703.999999999998,1654.94,0.0,0.0,0.0,0.0,69999.34999999999,21100.59,0.0,0.0,0.0,18.0,Extreme Fear,534.158728,,2025-04-09 20:25:00,2025-04-09 22:54:00,,,,3.05
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-04-10,2025-04-10 02:34:00,2025-04-10 23:07:00,0.5125855813953488,0.0,232642.19999999998,0.0,0.0,0.0,0.0,0.0,120000.99,0.0,0.0,0.0,0.0,39.0,Fear,0.0,,,2025-04-10 02:34:00,,,,20.55
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-04-11,2025-04-11 01:26:00,2025-04-11 13:35:00,2.761206282722513,0.0,316110.50000000006,0.0,0.0,0.0,0.0,0.0,259999.66,0.0,0.0,0.0,0.0,25.0,Fear,0.0,,,2025-04-11 01:26:00,,,,12.15
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-04-12,2025-04-12 20:02:00,2025-04-12 21:31:00,1.966818181818182,0.0,98263.7,0.0,0.0,0.0,0.0,0.0,59999.380000000005,0.0,0.0,0.0,0.0,43.0,Fear,0.0,,,2025-04-12 20:02:00,,,,1.4833333333333334
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-04-13,2025-04-13 02:08:00,2025-04-13 02:09:00,8.6,0.0,4651.000000000001,0.0,0.0,0.0,0.0,0.0,39998.6,0.0,0.0,0.0,0.0,45.0,Neutral,0.0,,,2025-04-13 02:08:00,,,,0.016666666666666666
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-04-15,2025-04-15 01:14:00,2025-04-15 21:07:00,7.909480519480519,0.0,0.0,0.0,26526.899999999998,0.0,0.0,0.0,0.0,0.0,209997.71000000005,0.0,0.0,38.0,Fear,3204.26268,,,,2025-04-15 21:07:00,,,19.883333333333333
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-04-16,2025-04-16 01:07:00,2025-04-16 23:56:00,0.6104615384615385,0.0,284612.50000000006,0.0,3846.1,0.0,0.0,0.0,119999.94000000002,0.0,29999.58,0.0,0.0,29.0,Fear,912.29492,,,2025-04-16 01:07:00,2025-04-16 02:24:00,,,22.816666666666666
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-04-17,2025-04-17 00:26:00,2025-04-17 23:42:00,0.41440625000000003,0.0,459378.69999999995,0.0,0.0,0.0,0.0,0.0,189999.95,0.0,0.0,0.0,0.0,30.0,Fear,0.0,,,2025-04-17 00:26:00,,,,23.266666666666666
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-04-18,2025-04-18 13:31:00,2025-04-18 18:16:00,7.745652173913044,0.0,21163.399999999998,0.0,0.0,0.0,0.0,0.0,162886.98999999996,0.0,0.0,0.0,0.0,33.0,Fear,0.0,,,2025-04-18 13:31:00,,,,4.75
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-04-19,2025-04-19 07:43:00,2025-04-19 12:55:00,8.139270833333333,0.0,41225.0,0.0,0.0,0.0,0.0,0.0,337108.33999999997,0.0,0.0,0.0,0.0,32.0,Fear,0.0,,,2025-04-19 07:43:00,,,,5.2
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-04-21,2025-04-21 05:58:00,2025-04-21 19:53:00,8.405555555555557,0.0,5687.8,0.0,0.0,0.0,0.0,0.0,47745.340000000004,0.0,0.0,0.0,0.0,39.0,Fear,0.0,,,2025-04-21 05:58:00,,,,13.916666666666666
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-04-22,2025-04-22 13:41:00,2025-04-22 20:35:00,6.302040816326531,0.0,138870.0,0.0,0.0,0.0,0.0,0.0,172251.86000000002,0.0,0.0,0.0,0.0,47.0,Neutral,0.0,,,2025-04-22 13:41:00,,,,6.9
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-04-23,2025-04-23 00:51:00,2025-04-23 23:33:00,2.9737822705314008,0.0,132312.7,0.0,2270192.0,0.0,0.0,0.0,130124.93000000002,0.0,2333819.26,0.0,0.0,72.0,Greed,-358963.139984,,,2025-04-23 03:19:00,2025-04-23 23:33:00,,,22.7
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-04-24,2025-04-24 00:55:00,2025-04-24 10:41:00,3.4551827586206896,0.0,21276.5,0.0,100818.0,0.0,0.0,0.0,9999.96,0.0,66524.99000000002,0.0,0.0,63.0,Greed,398.646746,,,2025-04-24 10:41:00,2025-04-24 08:18:00,,,9.766666666666667
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-04-25,2025-04-25 00:56:00,2025-04-25 20:49:00,0.5023817948717949,0.0,61241.399999999994,0.0,57826.6,0.0,0.0,0.0,29999.95,0.0,29516.65,0.0,0.0,60.0,Greed,-1335.115406,,,2025-04-25 00:56:00,2025-04-25 20:49:00,,,19.883333333333333
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-04-26,2025-04-26 13:52:00,2025-04-26 13:52:00,0.550631875,0.0,0.0,0.0,62384.100000000006,0.0,0.0,0.0,0.0,0.0,34357.46,0.0,0.0,65.0,Greed,-3925.864943,,,,2025-04-26 13:52:00,,,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,low_price_low_volatility,2025-04-27,2025-04-27 10:23:00,2025-04-27 10:58:00,0.49435,0.0,0.0,0.0,18699.9,0.0,0.0,0.0,0.0,0.0,9221.43,0.0,0.0,61.0,Greed,-99.444041,,,,2025-04-27 10:58:00,,,0.5833333333333334
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,high_price_high_volatility,2025-02-04,2025-02-04 19:30:00,2025-02-04 19:34:00,99188.48913043478,30.151619999999998,0.0,30.151620000000005,0.0,0.0,0.0,2990001.66,0.0,2991996.8400000003,0.0,0.0,0.0,72.0,Greed,1996.36232,2025-02-04 19:30:00,2025-02-04 19:34:00,,,,,0.06666666666666667
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,high_price_high_volatility,2025-02-11,2025-02-11 18:34:00,2025-02-11 18:39:00,97820.0,0.05112,0.0,0.05112,0.0,0.0,0.0,5000.2,0.0,5000.92,0.0,0.0,0.0,47.0,Neutral,0.71568,2025-02-11 18:34:00,2025-02-11 18:39:00,,,,,0.08333333333333333
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,high_price_high_volatility,2025-02-12,2025-02-12 18:53:00,2025-02-12 22:30:00,97021.0,5.178100000000001,0.0,5.17809,0.0,0.0,0.0,500447.49,0.0,503206.77999999997,0.0,0.0,0.0,46.0,Neutral,2760.439779,2025-02-12 18:53:00,2025-02-12 22:30:00,,,,,3.6166666666666667
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,high_price_high_volatility,2025-02-13,2025-02-13 04:01:00,2025-02-13 04:01:00,98030.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,50.0,Neutral,0.013831,,2025-02-13 04:01:00,,,,,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,high_price_high_volatility,2025-04-22,2025-04-22 18:37:00,2025-04-22 18:45:00,89441.0,0.74002,0.0,0.74002,0.0,0.0,0.0,66046.04,0.0,66330.21,0.0,0.0,0.0,47.0,Neutral,284.16768,2025-04-22 18:37:00,2025-04-22 18:45:00,,,,,0.13333333333333333
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_high_volatility,2025-02-09,2025-02-09 18:09:00,2025-02-09 19:15:00,199.65815533980583,0.0,1776.0,0.0,1776.0,0.0,0.0,0.0,354933.86,0.0,353674.1699999999,0.0,0.0,46.0,Neutral,1259.5314,,,2025-02-09 18:09:00,2025-02-09 19:15:00,,,1.1
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_high_volatility,2025-02-10,2025-02-10 19:49:00,2025-02-10 19:49:00,397.556,27.399,0.0,0.0,0.0,0.0,0.0,10894.349999999999,0.0,0.0,0.0,0.0,0.0,43.0,Fear,0.0,2025-02-10 19:49:00,,,,,,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_high_volatility,2025-02-11,2025-02-11 01:33:00,2025-02-11 01:33:00,384.31,0.0,0.0,27.399,0.0,0.0,0.0,0.0,0.0,10529.71,0.0,0.0,0.0,47.0,Neutral,-364.625892,,2025-02-11 01:33:00,,,,,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2024-11-29,2024-11-29 15:25:00,2024-11-29 15:25:00,4.0123999999999995,0.0,0.0,0.0,0.0,499.84,0.0,0.0,0.0,0.0,0.0,2004.8999999999999,0.0,78.0,Extreme Greed,0.0,,,,,,2024-11-29 15:25:00,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2024-12-01,2024-12-01 10:52:00,2024-12-01 10:52:00,0.03112633333333333,96345.0,0.0,0.0,0.0,0.0,0.0,2998.7599999999998,0.0,0.0,0.0,0.0,0.0,81.0,Extreme Greed,0.0,2024-12-01 10:52:00,,,,,,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2024-12-02,2024-12-02 08:46:00,2024-12-02 20:35:00,5.843616666666667,395.5,0.0,0.0,0.0,101.19999999999999,0.0,1175.28,0.0,0.0,0.0,868.6400000000001,0.0,80.0,Extreme Greed,0.0,2024-12-02 17:37:00,,,,,2024-12-02 08:46:00,11.816666666666666
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2024-12-04,2024-12-04 06:05:00,2024-12-04 20:35:00,6.612028100000001,0.0,0.0,96740.5,0.0,211.70999999999998,0.0,0.0,0.0,4207.279999999999,0.0,2488.8100000000004,0.0,78.0,Extreme Greed,33.26141600000001,,2024-12-04 20:35:00,,,,2024-12-04 06:05:00,14.5
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2024-12-05,2024-12-05 16:12:00,2024-12-05 16:12:00,13.5545,0.0,0.0,0.0,0.0,43.42,0.0,0.0,0.0,0.0,0.0,588.53,0.0,84.0,Extreme Greed,0.0,,,,,,2024-12-05 16:12:00,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2024-12-06,2024-12-06 15:46:00,2024-12-06 15:46:00,12.58,0.0,0.0,0.0,0.0,23.22,0.0,0.0,0.0,0.0,0.0,292.11,0.0,72.0,Greed,0.0,,,,,,2024-12-06 15:46:00,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2024-12-07,2024-12-07 16:04:00,2024-12-07 23:08:00,14.186666666666667,0.0,0.0,0.0,0.0,216.82999999999998,0.0,0.0,0.0,0.0,0.0,3063.8900000000003,0.0,75.0,Extreme Greed,0.0,,,,,,2024-12-07 16:04:00,7.066666666666666
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2024-12-08,2024-12-08 08:41:00,2024-12-08 22:32:00,5.19412,450.0,0.0,450.0,0.0,158.36,0.0,1380.0600000000002,0.0,1358.52,0.0,2185.21,0.0,79.0,Extreme Greed,-21.54374,2024-12-08 21:15:00,2024-12-08 22:32:00,,,,2024-12-08 08:41:00,13.85
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2024-12-09,2024-12-09 09:58:00,2024-12-09 13:01:00,13.086,0.0,0.0,0.0,0.0,133.82,0.0,0.0,0.0,0.0,0.0,1763.7999999999997,0.0,78.0,Extreme Greed,0.0,,,,,,2024-12-09 09:58:00,3.05
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2024-12-10,2024-12-10 02:32:00,2024-12-10 02:32:00,12.28,0.0,0.0,0.0,0.0,47.88,0.0,0.0,0.0,0.0,0.0,587.97,0.0,78.0,Extreme Greed,0.0,,,,,,2024-12-10 02:32:00,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2024-12-13,2024-12-13 12:27:00,2024-12-13 12:27:00,17.06266666666667,0.0,0.0,0.0,0.0,22.66,0.0,0.0,0.0,0.0,0.0,386.65,0.0,76.0,Extreme Greed,0.0,,,,,,2024-12-13 12:27:00,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2024-12-15,2024-12-15 14:02:00,2024-12-15 15:37:00,23.4088,0.0,0.0,0.0,0.0,162.79000000000002,0.0,0.0,0.0,0.0,0.0,3698.13,0.0,80.0,Extreme Greed,0.0,,,,,,2024-12-15 14:02:00,1.5833333333333333
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2024-12-19,2024-12-19 05:20:00,2024-12-19 05:20:00,22.88,0.0,0.0,0.0,0.0,61.15,0.0,0.0,0.0,0.0,0.0,1399.11,0.0,75.0,Extreme Greed,0.0,,,,,,2024-12-19 05:20:00,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2024-12-22,2024-12-22 23:01:00,2024-12-22 23:01:00,30.08,0.0,0.0,0.0,0.0,93.61,0.0,0.0,0.0,0.0,0.0,2815.79,0.0,73.0,Greed,0.0,,,,,,2024-12-22 23:01:00,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2024-12-23,2024-12-23 01:25:00,2024-12-23 20:37:00,27.703333333333333,0.0,0.0,0.0,0.0,629.9,0.0,0.0,0.0,0.0,0.0,17133.940000000002,0.0,70.0,Greed,0.0,,,,,,2024-12-23 01:25:00,19.2
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2024-12-26,2024-12-26 02:53:00,2024-12-26 02:53:00,27.38,0.0,0.0,0.0,0.0,139.81,0.0,0.0,0.0,0.0,0.0,3828.0,0.0,79.0,Extreme Greed,0.0,,,,,,2024-12-26 02:53:00,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2025-01-01,2025-01-01 12:20:00,2025-01-01 12:20:00,23.77,0.0,0.0,0.0,0.0,42.239999999999995,0.0,0.0,0.0,0.0,0.0,1004.01,0.0,66.0,Greed,0.0,,,,,,2025-01-01 12:20:00,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2025-01-04,2025-01-04 03:34:00,2025-01-04 03:34:00,23.08,0.0,0.0,0.0,0.0,61.599999999999994,0.0,0.0,0.0,0.0,0.0,1421.73,0.0,73.0,Greed,0.0,,,,,,2025-01-04 03:34:00,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2025-01-05,2025-01-05 14:59:00,2025-01-05 14:59:00,24.68,0.0,0.0,0.0,0.0,18.51,0.0,0.0,0.0,0.0,0.0,456.83,0.0,72.0,Greed,0.0,,,,,,2025-01-05 14:59:00,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2025-01-09,2025-01-09 21:03:00,2025-01-09 21:03:00,20.92175,0.0,0.0,0.0,0.0,288.6,0.0,0.0,0.0,0.0,0.0,6038.5599999999995,0.0,69.0,Greed,0.0,,,,,,2025-01-09 21:03:00,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2025-01-18,2025-01-18 09:00:00,2025-01-18 18:43:00,21.457428571428572,0.0,0.0,0.0,0.0,962.6400000000001,0.0,0.0,0.0,0.0,0.0,20650.07,0.0,77.0,Extreme Greed,0.0,,,,,,2025-01-18 09:00:00,9.716666666666667
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2025-01-25,2025-01-25 09:25:00,2025-01-25 11:38:00,0.8593899999999999,94088.0,0.0,0.0,0.0,0.0,0.0,80577.65,0.0,0.0,0.0,0.0,0.0,75.0,Extreme Greed,0.0,2025-01-25 09:25:00,,,,,,2.216666666666667
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2025-01-26,2025-01-26 19:44:00,2025-01-26 19:50:00,1.200108943089431,0.0,337834.0,93298.0,341295.0,0.0,0.0,0.0,407486.86,112880.65,406631.97,0.0,0.0,73.0,Greed,38294.693499,,2025-01-26 19:44:00,2025-01-26 19:44:00,2025-01-26 19:50:00,,,0.1
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2025-01-27,2025-01-27 06:45:00,2025-01-27 06:45:00,21.18,0.0,0.0,0.0,0.0,419.64,0.0,0.0,0.0,0.0,0.0,8887.98,0.0,71.0,Greed,0.0,,,,,,2025-01-27 06:45:00,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2025-02-02,2025-02-02 07:17:00,2025-02-02 07:17:00,24.20563157894737,0.0,0.0,0.0,0.0,1525.7099999999998,0.0,0.0,0.0,0.0,0.0,36931.96,0.0,60.0,Greed,0.0,,,,,,2025-02-02 07:17:00,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2025-02-03,2025-02-03 04:34:00,2025-02-03 04:34:00,21.56775,0.0,0.0,0.0,0.0,872.23,0.0,0.0,0.0,0.0,0.0,18810.28,0.0,44.0,Fear,0.0,,,,,,2025-02-03 04:34:00,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2025-02-04,2025-02-04 19:09:00,2025-02-04 19:17:00,26.16541666666667,0.0,0.0,0.0,0.0,0.0,2397.1000000000004,0.0,0.0,0.0,0.0,0.0,62913.48,72.0,Greed,7171.258669,,,,,2025-02-04 19:09:00,,0.13333333333333333
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2025-02-05,2025-02-05 05:46:00,2025-02-05 22:00:00,25.7479877675841,0.0,0.0,0.0,0.0,14862.45,14857.99,0.0,0.0,0.0,0.0,382950.82999999996,384794.13,54.0,Neutral,1843.301845,,,,,2025-02-05 06:39:00,2025-02-05 05:46:00,16.233333333333334
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2025-02-06,2025-02-06 20:14:00,2025-02-06 20:42:00,24.653059880239518,0.0,0.0,0.0,0.0,7678.05,5066.369999999999,0.0,0.0,0.0,0.0,189337.22,124824.44999999998,49.0,Neutral,71.77363,,,,,2025-02-06 20:16:00,2025-02-06 20:14:00,0.4666666666666667
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2025-02-11,2025-02-11 14:37:00,2025-02-11 18:46:00,24.676509615384614,0.0,0.0,0.0,0.0,10175.66,9389.899999999998,0.0,0.0,0.0,0.0,250731.95,232133.77000000002,47.0,Neutral,473.817714,,,,,2025-02-11 14:37:00,2025-02-11 15:15:00,4.15
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2025-02-13,2025-02-13 04:05:00,2025-02-13 04:05:00,25.24860975609756,0.0,0.0,0.0,0.0,0.0,3392.01,0.0,0.0,0.0,0.0,0.0,85653.34999999998,50.0,Neutral,1998.688254,,,,,2025-02-13 04:05:00,,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2025-02-14,2025-02-14 10:03:00,2025-02-14 10:35:00,26.397775000000003,0.0,0.0,0.0,0.0,337.1,337.04999999999995,0.0,0.0,0.0,0.0,8890.099999999999,8918.56,48.0,Neutral,27.247837999999998,,,,,2025-02-14 10:35:00,2025-02-14 10:03:00,0.5333333333333333
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2025-02-16,2025-02-16 12:27:00,2025-02-16 20:29:00,25.951324999999997,0.0,0.0,0.0,0.0,2108.7400000000002,2108.13,0.0,0.0,0.0,0.0,54474.22,55034.450000000004,54.0,Neutral,559.647247,,,,,2025-02-16 14:22:00,2025-02-16 12:27:00,8.033333333333333
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2025-02-17,2025-02-17 15:47:00,2025-02-17 22:03:00,25.51875238095238,0.0,0.0,0.0,0.0,3541.43,1033.47,0.0,0.0,0.0,0.0,90045.41,26741.29,51.0,Neutral,64.346683,,,,,2025-02-17 17:44:00,2025-02-17 15:47:00,6.266666666666667
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2025-02-18,2025-02-18 04:36:00,2025-02-18 21:41:00,24.267627118644068,0.0,0.0,0.0,0.0,6438.450000000001,4002.7300000000005,0.0,0.0,0.0,0.0,154934.08999999997,104571.68000000001,47.0,Neutral,3981.044269,,,,,2025-02-18 11:23:00,2025-02-18 04:36:00,17.083333333333332
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2025-02-21,2025-02-21 21:31:00,2025-02-21 21:31:00,25.68,0.0,0.0,0.0,0.0,0.0,4940.67,0.0,0.0,0.0,0.0,0.0,126876.4,55.0,Greed,8995.13393,,,,,2025-02-21 21:31:00,,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2025-02-23,2025-02-23 19:41:00,2025-02-23 19:41:00,23.845850000000002,0.0,0.0,0.0,0.0,792.93,0.0,0.0,0.0,0.0,0.0,18908.36,0.0,50.0,Neutral,0.0,,,,,,2025-02-23 19:41:00,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2025-02-24,2025-02-24 18:30:00,2025-02-24 19:59:00,21.786136363636363,0.0,0.0,0.0,0.0,3831.69,0.0,0.0,0.0,0.0,0.0,83374.23,0.0,49.0,Neutral,0.0,,,,,,2025-02-24 18:30:00,1.4833333333333334
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2025-02-25,2025-02-25 04:17:00,2025-02-25 15:55:00,17.93275,0.0,0.0,0.0,0.0,780.5200000000001,0.0,0.0,0.0,0.0,0.0,14743.13,0.0,25.0,Fear,0.0,,,,,,2025-02-25 04:17:00,11.633333333333333
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2025-03-26,2025-03-26 20:44:00,2025-03-26 20:44:00,12.58,0.0,0.0,0.0,0.0,90.18,0.0,0.0,0.0,0.0,0.0,1134.46,0.0,47.0,Neutral,0.0,,,,,,2025-03-26 20:44:00,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2025-04-07,2025-04-07 19:32:00,2025-04-07 19:53:00,1.9271692307692307,10368.0,41124.0,10368.0,41124.0,0.0,0.0,20779.12,76780.73,19663.43,80633.54000000001,0.0,0.0,23.0,Extreme Fear,-4968.487948,2025-04-07 19:47:00,2025-04-07 19:53:00,2025-04-07 19:32:00,2025-04-07 19:45:00,,,0.35
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,low_price_low_volatility,2025-04-08,2025-04-08 17:19:00,2025-04-08 21:24:00,17.28191304347826,1302.09,1355.14,1302.0900000000001,1355.14,0.0,0.0,22595.77,23195.84,22700.27,23157.38,0.0,0.0,24.0,Extreme Fear,142.99159,2025-04-08 17:19:00,2025-04-08 17:22:00,2025-04-08 20:47:00,2025-04-08 21:24:00,,,4.083333333333333
